2024-07-29 03:15:43 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:32:35 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 03:32:43 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:33:08 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 03:38:04 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:38:57 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 03:39:18 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:39:58 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 03:40:09 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:40:25 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:40:31 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 03:40:35 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 03:40:47 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:41:03 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 03:41:13 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:41:23 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:41:32 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 03:42:12 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 03:42:37 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:42:59 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 03:43:07 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:43:23 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 03:43:36 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:43:59 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:44:07 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 03:44:55 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:45:01 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 03:45:03 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 03:45:19 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:45:36 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:45:55 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 03:45:55 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 03:46:04 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:46:14 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:46:23 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 03:46:39 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 03:46:47 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:47:02 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 03:47:12 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:47:36 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 03:47:53 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:48:04 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 03:48:18 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:48:21 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 03:48:34 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 03:48:38 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 03:48:58 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 04:00:27 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 04:00:32 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 04:01:19 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 04:23:59 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 04:24:20 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 05:37:32 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 05:37:54 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 05:38:30 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 05:38:40 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 05:43:42 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 05:44:38 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 06:58:04 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 06:58:19 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 06:59:08 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 06:59:09 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 06:59:16 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 06:59:40 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 06:59:52 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 07:00:08 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:00:23 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 07:00:53 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:01:11 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 07:01:37 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:01:50 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 07:02:06 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:02:16 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 07:03:10 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:03:21 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 07:03:44 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:04:05 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 07:04:26 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:06:17 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:07:10 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 07:07:51 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:07:54 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 07:09:01 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:09:13 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 07:09:35 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:09:42 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 07:09:57 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:10:03 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 07:10:14 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:10:48 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:11:01 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 07:11:11 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:11:54 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:12:10 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 07:12:42 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:14:33 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:14:38 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 07:15:01 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:15:14 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 07:19:00 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:21:09 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 07:37:06 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:37:29 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 07:40:55 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:41:14 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 07:55:14 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:56:20 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 07:59:44 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:08:40 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:09:31 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:09:40 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 09:10:32 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:10:43 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 09:11:21 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:11:42 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 09:12:09 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:12:16 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 09:12:51 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:12:55 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 09:13:27 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:13:47 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 09:14:44 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:14:53 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 09:16:01 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:16:06 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 09:17:15 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:17:35 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:34:49 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:35:06 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 09:35:29 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:35:51 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 09:36:06 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:36:24 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 09:36:46 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:38:26 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:38:38 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 09:38:58 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 09:39:17 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 12:29:06 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 12:30:04 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 12:30:26 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 12:30:45 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 12:31:41 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 14:17:28 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 14:17:55 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 14:18:01 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 14:18:27 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 14:19:13 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 14:19:17 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 14:20:21 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 14:20:24 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 14:21:15 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 14:36:48 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 15:21:33 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 15:22:16 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 15:22:36 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 15:23:00 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:09:14 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:10:08 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 16:10:46 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:11:04 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 16:16:32 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:16:40 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 16:18:34 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:27:16 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:27:45 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 16:29:47 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:31:05 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:31:17 | INFO | gradio_retrieval | share (named). ip: 
2024-07-30 16:32:41 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:33:00 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 16:36:50 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:37:16 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:37:27 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 16:37:41 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:37:54 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:38:16 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:38:38 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:38:44 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 16:39:05 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:39:19 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:39:35 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:39:48 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 16:40:47 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:41:13 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 16:47:40 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:47:56 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 16:48:05 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:48:06 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:48:12 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 16:48:16 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 16:48:32 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:48:38 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 16:49:07 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:49:10 | INFO | gradio_retrieval | upvote (named). ip: 
2024-07-30 16:49:21 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:49:25 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 16:49:55 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:50:28 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:50:54 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 16:50:55 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:51:33 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:51:45 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 16:51:55 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:52:24 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 16:52:33 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:52:59 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 16:53:35 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:53:40 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 16:53:50 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:53:59 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:54:03 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 16:58:32 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:59:13 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 16:59:39 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 16:59:53 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:01:15 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:01:24 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 17:05:20 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:08:12 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:08:22 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 17:11:07 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:11:27 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 17:12:29 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:12:40 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 17:13:00 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:13:19 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:13:44 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 17:13:45 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 17:14:42 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:22:50 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:23:03 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 17:23:58 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:24:12 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 17:24:48 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:25:20 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 17:32:53 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:35:43 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:36:26 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 17:36:29 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:36:39 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:37:18 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:37:41 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:37:50 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:38:56 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:39:07 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 17:39:19 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:39:26 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:41:21 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:41:35 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:42:59 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:53:19 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:53:28 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:53:41 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 17:54:04 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 17:54:20 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 18:02:02 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:02:38 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 18:05:11 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:07:58 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 18:08:11 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:08:36 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 18:09:49 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:10:01 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:12:43 | INFO | gradio_retrieval | share (named). ip: 
2024-07-30 18:12:47 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:14:09 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 18:14:41 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:15:27 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 18:16:36 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:17:15 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 18:17:47 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:18:52 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:18:58 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 18:20:18 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:20:28 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 18:20:52 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:20:58 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 18:21:56 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:22:03 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 18:22:25 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:22:41 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 18:23:06 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:30:45 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:30:57 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:31:10 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 18:31:14 | INFO | gradio_retrieval | tievote (named). ip: 
2024-07-30 18:31:30 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:31:48 | INFO | gradio_retrieval | leftvote (named). ip: 
2024-07-30 18:40:40 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:40:51 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 18:44:55 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:45:06 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 18:47:23 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:48:20 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:49:06 | INFO | gradio_retrieval | rightvote (named). ip: 
2024-07-30 18:51:20 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 18:51:35 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 19:06:53 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 19:13:26 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 19:17:44 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 19:18:36 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 19:27:14 | INFO | gradio_retrieval | Retrieval. ip: 
2024-07-30 19:27:28 | INFO | gradio_retrieval | bothbadvote (named). ip: 
2024-07-30 19:33:19 | INFO | gradio_retrieval | Retrieval. ip: 
